2854,MNC,CTCP Mai Linh Miền Trung,Vận tải,Khác,"9,279,261"
2855,MNRC,CTCP Đầu tư và Dịch vụ Đất Xanh Miền Nam,,Khác,0
2856,MNVC,Công ty TNHH Thương mại và Dịch vụ Mivi Việt Nam,,Khác,0
2857,MNXC,CTCP Xuất nhập khẩu Khoáng sản,,Khác,0
2858,MobiFone,Tổng Công ty Viễn thông MobiFone - Công ty TNHH MTV,,Khác,0
2859,MobiFonePay,CTCP Thanh toán số MobiFone,,OTC,0
2860,MOBITECHS,CTCP Dịch vụ Kỹ thuật và Hạ tầng Mạng Thông Tin Di Động,,OTC,0
2861,Moca,CTCP Công nghệ và Dịch vụ MOCA,Dịch vụ tài chính,OTC,0
2862,MOMO,CTCP Dịch Vụ Di Động Trực Tuyến,Dịch vụ tài chính,OTC,0
2863,MotorVN,CTCP United Motor Việt Nam,,OTC,"37,500,000"
2864,MRBC,CTCP Maroon Bells,,Khác,0
2865,MREC,CTCP Bất động sản Mỹ,,Khác,0
2866,MRVC,Công ty TNHH Kinh doanh Bất động sản Dream City Villas,,Khác,0
2867,MSC,CTCP Dịch vụ Phú Nhuận,Thương mại hàng không thiết yếu,OTC,"22,500,000"
2868,MSFC,Công ty Tài chính TNHH MB Shinsei,Tổ chức tín dụng,Khác,0
2869,MSHC,CTCP Điện mặt trời Mỹ Sơn 2,,Khác,0
2870,MSMC,CTCP Điện mặt trời Mỹ Sơn 1,,Khác,0
2871,MSVN,Công ty TNHH Chứng khoán Maybank,Dịch vụ tài chính,Khác,"20,000,000"
2872,MTC,CTCP Dịch vụ Du lịch Mỹ Trà,Dịch vụ tiêu dùng,OTC,"5,200,000"
2873,MTDC,CTCP Đầu tư Đường Mặt Trời,,Khác,0
2874,MTJ,CTCP Tư vấn và Xây dựng công trình Miền Trung,,OTC,"4,500,000"
2875,MTJC,CTCP Đá Mỹ thuật,,Khác,0
2876,MTM,CTCP mỏ và Xuất nhập khẩu Khoáng sản Miền Trung,Nguyên vật liệu,OTC,"31,000,000"
2877,MTPC,CTCP Xây dựng Minh Trường Phú,,Khác,0
2878,MTSC,CTCP Đầu tư Metro Star,,Khác,0
2879,MTUC,Công ty TNHH Đầu tư và Phát triển Đô thị Minh Tân,,Khác,0
2880,MVJC,CTCP Đầu tư Địa ốc Mai Viên,,Khác,0
2881,MVY,CTCP Môi trường và Dịch vụ Đô Thị Vĩnh Yên,Dịch vụ thương mại và chuyên nghiệp,OTC,"5,969,946"
2882,MXC,Trung tâm Nông nghiệp Mùa Xuân,"Thực phẩm, đồ uống và thuốc lá",OTC,"700,938"
2883,MXVExchange,Sở Giao dịch Hàng hóa Việt Nam,Dịch vụ tài chính,OTC,0
2884,MyKhe,CTCP Mỹ Khê Việt Nam,,OTC,0
2885,MYPC,Công ty TNHH Đầu tư và Kinh doanh Địa ốc Mỹ Phú,,Khác,0
2886,MyPhamSG,CTCP Mỹ phẩm Sài Gòn,,OTC,0
2887,NAKC,CTCP Công nghệ Khải An,,Khác,0
2888,Nakydaco,CTCP Dầu thực vật Tân Bình,,OTC,"4,310,000"
2889,NALC,Công ty TNHH Nam Land,,Khác,0
2890,NamChien,CTCP Thủy điện Nậm Chiến,,OTC,0
2891,NAMCO,CTCP Khoáng sản Nghệ An,,OTC,0
2892,NamKhang,CTCP Đầu tư Nam Khang,,OTC,"8,300,000"
2893,NamMuc,CTCP Thủy điện Nậm Mức,,OTC,0
2894,NamThaiSon,CTCP Nam Thái Sơn,,Khác,0
2895,NamThi,CTCP Thủy điện Nậm Thi - Sông Đà 7,,OTC,0
2896,NamTrieu,CTCP Công nghiệp Tàu thủy và Xây dựng Nam Triệu,,OTC,0
2897,NamVietOil,CTCP Lọc Hoá Dầu Nam Việt,,OTC,0
2898,NANC,CTCP Đầu tư và Kinh doanh Nam An,,Khác,0
2899,Natraco,CTCP Thương mại Nghệ An,,OTC,0
2900,NBCC,Công ty TNHH Tư vấn Đầu tư Nguyên Bình,,Khác,0
2901,NBN,CTCP Xây dựng Công trình 545,,OTC,0
2902,NBR,CTCP Đường sắt Nghĩa Bình,Vận tải,OTC,"1,806,000"
2903,NBS,CTCP Bến xe Nghệ An,Vận tải,OTC,"3,153,200"
2904,NCGC,CTCP Tập đoàn Nam Cường Hà Nội,,Khác,0
2905,NCLC,Công ty TNHH Đầu tư và Phát triển Bất động sản Nice Star,,Khác,0
2906,NCP,CTCP Nhiệt điện Cẩm Phả - TKV,Tiện ích,Khác,"196,980,622"
2907,NCRC,CTCP Câu lạc bộ Du thuyền và Nghỉ dưỡng Cam Ranh,,Khác,0
2908,NDTC,Công ty TNHH Nam Đại Thành Phú Quốc,,Khác,0
2909,NELC,CTCP Công nghệ Thương mại Giga 1,,Khác,0
2910,NEOC,CTCP Neo Floor,,Khác,0
2911,NFSC,CTCP Nova Final Solution,,Khác,0
2912,NGMC,Công ty TNHH Đầu tư và Bất động sản Ngọc Minh,,Khác,0
2913,NgocHy,CTCP Dịch vụ In Trần Ngọc Hy Cà Mau,,OTC,0
2914,NgocTung,CTCP Sản xuất Thương mại Dịch vụ Ngọc Tùng,,OTC,0
2915,NgoVietNam,CTCP Đầu tư Phát triển Ngô Việt Nam,,OTC,0
2916,NhaBeTech,CTCP Tư vấn Công nghệ Nhà Bè,,OTC,0
2917,NHACANTHO,Công ty TNHH MTV Phát triển và Kinh doanh Nhà Thành phố Cần Thơ,,Khác,0
2918,NhanLuc,CTCP Phát triển Nguồn nhân lực LOD,,OTC,0
2919,NhaSaiGon,CTCP Đầu tư Xây dựng và Kinh doanh Nhà Sài Gòn,,OTC,0
2920,NhatMinhAudit,Công ty TNHH Kiểm toán Nhất Minh,Dịch vụ thương mại và chuyên nghiệp,Khác,0
2921,NhatNam,CTCP Nhất Nam,,OTC,0
2922,NHDulieu,Công ty TNHH Ngân hàng Dữ liệu,Dịch vụ thương mại và chuyên nghiệp,Khác,0
2923,NHHC,CTCP Đầu tư và Xây dựng Thủy điện Nậm Hồng,,Khác,0
2924,NhietDienMienBac,CTCP Dịch vụ Sửa chữa Nhiệt điện Miền Bắc,,OTC,0
2925,NHN,CTCP Phát triển Đô thị Nam Hà Nội,Bất động sản,OTC,"200,000,000"
2926,NhoQue1,CTCP Thủy điện Nho Quế 1,,OTC,0
2927,NHPC,CTCP Bất động sản Ngôi nhà Hạnh phúc,,Khác,0
2928,NHRC,CTCP Nova Hotels & Resorts,,Khác,0
2929,NHS,CTCP Đường Ninh Hòa,"Thực phẩm, đồ uống và thuốc lá",OTC,"60,750,000"
2930,NHSC,Công ty TNHH MTV Đường Biên Hòa - Ninh Hòa,,Khác,0
2931,NHSV,Công ty TNHH Chứng khoán NH Việt Nam,Dịch vụ tài chính,Khác,0
2932,NhuNgoc,CTCP Sản xuất và Thương mại Xuất nhập khẩu Như Ngọc,,OTC,0
2933,NHW,CTCP Ngô Han,Hàng hóa công nghiệp,OTC,"22,950,627"
2934,NIC,CTCP Đầu tư Nhơn Trạch,,OTC,0
2935,Nicotex,CTCP Nicotex,,Khác,0
2936,NinhBac,CTCP Đầu tư Tài chính Ninh Bắc,,OTC,0
2937,NIS,CTCP Dịch vụ Hạ tầng Mạng,Dịch vụ viễn thông,OTC,"3,000,000"
2938,NISACO,CTCP Muối Ninh Thuận,,OTC,0
2939,NKD,CTCP Chế biến thực phẩm Kinh Đô Miền Bắc,"Thực phẩm, đồ uống và thuốc lá",Khác,"15,124,213"
2940,NKDC,CTCP Thương mại Dịch vụ Nhựa bao bì Kiến Đức,,Khác,0
2941,NLAC,CTCP Thủy điện Nậm La,,Khác,0
2942,NLC,CTCP Thủy điện Nà Lơi,Tiện ích,Khác,"5,000,000"
2943,NLPC,Công ty TNHH Nova Lucky Palace,,Khác,0
2944,NLSC,CTCP Phát triển Tầm nhìn Năng lượng sạch,,Khác,0
2945,NMK,CTCP Xây dựng Công trình 510,Hàng hóa công nghiệp,OTC,"2,700,000"
2946,NNB,CTCP Cấp thoát nước Ninh Bình,Tiện ích,OTC,"15,080,000"
2947,NNG,CTCP Công nghiệp - Dịch vụ - Thương mại Ngọc Nghĩa,Nguyên vật liệu,OTC,"81,570,988"
2948,NNQ,CTCP Giống Nông nghiệp Quảng Nam,Dịch vụ thương mại và chuyên nghiệp,OTC,"1,281,303"
2949,NoiHoiVN,CTCP Nồi hơi Việt Nam,,OTC,0
2950,NongSanNinhThuan,CTCP Xuất khẩu Nông sản Ninh Thuận,,OTC,0
2951,NovaGroup,CTCP Tập đoàn NovaGroup,,OTC,0
2952,NPEC,CTCP Đầu tư Năng lượng Nam Phương,,Khác,0
2953,NPH,CTCP Khách Sạn Bưu Điện Nha Trang,Dịch vụ tiêu dùng,OTC,"2,000,000"
2954,NPHC,CTCP Quốc tế Ngàn Phố,,Khác,0
2955,NPIC,CTCP Thủy điện Nậm Pung - Intracom,,Khác,0
2956,NPPC,CTCP Thủy điện Nậm Pia,,Khác,0
2957,NPS,CTCP May Phú Thịnh - Nhà Bè,Thời trang và hàng lâu bền,OTC,"2,170,000"
2958,NQBC,CTCP Phát triển Bất động sản Nhật Quang,,Khác,0
2959,NQT,CTCP Nước sạch Quảng Trị,Tiện ích,OTC,"18,233,269"
2960,NRCC,Công ty TNHH Nam Rạch Chiếc,,Khác,0
2961,NS3,CTCP Sản xuất Kinh doanh Nước sạch Số 3 Hà Nội,Tiện ích,OTC,"7,919,999"
2962,NSCTech,CTCP Công nghệ NCS,,OTC,"4,000,000"
2963,NSI,CTCP Chứng khoán Quốc Gia,Dịch vụ tài chính,OTC,"5,000,000"
2964,NSN,CTCP Xây dựng 565,Hàng hóa công nghiệp,OTC,"2,959,314"
2965,NSP,CTCP Nhựa Sam Phú,Nguyên vật liệu,OTC,"5,000,000"
2966,NSRC,Công ty TNHH Đầu tư Địa ốc Nova Saigon Royal,,Khác,0
2967,NSTC,CTCP North Star Holdings,,Khác,0
2968,NSVC,Công ty TNHH Đầu tư Bất động sản Ngôi Sao Việt,,Khác,0
2969,NTCC,Công ty TNHH Ngọc Thiên,,Khác,0
2970,NTDC,Công ty TNHH No Va Thảo Điền,,Khác,0
2971,NTEC,Công ty TNHH Đầu tư và Phát triển Năng lượng Ninh Thuận,,Khác,0
2972,NTGC,CTCP Tập đoàn Ngọc Thiên Global,,Khác,0
2973,NTLC,CTCP Đầu tư Thương mại Phát triển Nhất Tín,,Khác,0
2974,NTR,CTCP Đường sắt Nghệ Tĩnh,Vận tải,OTC,"1,492,000"
2975,NTS,CTCP Nội thất SHINEC,,OTC,"2,000,000"
2976,NTSC,CTCP Tập đoàn Nam Tiến,,Khác,0
2977,NTTC,CTCP Thương mại Đầu tư nhà Toàn Thắng,,Khác,0
2978,NuiPhao,Công ty TNHH Khai thác chế biến khoáng sản Núi Pháo,,Khác,0
2979,Nuocdathuysan,CTCP Nước đá Thủy sản Kiên giang,,OTC,0
2980,NuocQuangNam,CTCP Cấp thoát nước Quảng Nam,,OTC,"21,600,000"
2981,NuocSachLaoCai,Công ty TNHH MTV Kinh doanh Nước sạch Lào Cai,,Khác,0
2982,Nutifood,CTCP Thực phẩm Dinh dưỡng Đồng Tâm,,OTC,0
2983,NVC,CTCP Nam Vang,Thương mại hàng không thiết yếu,OTC,"16,000,000"
2984,NVHC,CTCP Nova Hospitality,,Khác,0
2985,NVJC,CTCP Đầu tư Địa ốc No Va,,Khác,0
2986,NVN,CTCP Nhà Việt Nam,Thời trang và hàng lâu bền,OTC,"10,656,800"
2987,NVS,CTCP Chứng khoán Navibank,Dịch vụ tài chính,OTC,"3,500,000"
2988,NWCC,Công ty TNHH New World Capital,,Khác,0
2989,NWSC,CTCP Nova W Sand,,Khác,0
2990,OCBS,CTCP Chứng khoán OCBS,Dịch vụ tài chính,OTC,0
2991,Oceanbank,Ngân hàng Thương mại TNHH MTV Đại Dương,Tổ chức tín dụng,Khác,0
2992,OLC,"CTCP Xây dựng, Dịch vụ và Hợp tác Lao động",,OTC,0
2993,OMC,CTCP Quản lý Quỹ Đầu tư Lighthouse,Dịch vụ thương mại và chuyên nghiệp,OTC,0
2994,OneMount,CTCP One Mount Group,Dịch vụ tài chính,OTC,0
2995,Opals,CTCP Đầu tư và Năng lượng Opals,,Khác,0
2996,ORC,CTCP Bán lẻ và Quản lý Bất động sản Đại Dương,,OTC,0
2997,OREC,CTCP Năng lượng Tái tạo Đại Dương,,Khác,0
2998,OSC,CTCP Chứng khoán Đại Tây Dương,Dịch vụ tài chính,OTC,"13,500,000"
2999,OSCVN,CTCP Du lịch Dịch vụ Dầu khí Việt Nam,,OTC,0
3000,OSDC,CTCP Outstanding Investment,,Khác,0
3001,Oseven,CTCP Oseven,,OTC,"111,600,000"
3002,OSGC,CTCP Osaka Garden,,Khác,0
3003,OSYC,CTCP Đầu tư và Phát triển Oky Saigon,,Khác,0
3004,OTG,CTCP Otran Logistics,,OTC,0
3005,OtoTienGiang,CTCP Vận tải Ô Tô Tiền Giang,,OTC,0
3006,P4PC,CTCP Pizza 4PS,,Khác,0
3007,PACC,Công Ty TNHH Pak Việt Nam,,Khác,0
3008,PacificAudit,Công ty TNHH Kiểm toán Thái Bình Dương,Dịch vụ thương mại và chuyên nghiệp,Khác,0
3009,PACKEXIM,CTCP Sản xuất và Xuất nhập khẩu Bao bì,,OTC,0
3010,Packsimex,CTCP Xuất nhập khẩu Sản xuất Gia công và Bao bì,,OTC,0
3011,PACO,Công ty TNHH Dịch vụ Kiểm toán và Tư vấn Kế toán Bắc Đẩu,Dịch vụ thương mại và chuyên nghiệp,Khác,0
3012,PAFC,CTCP Pan Farm,,Khác,0
3013,PAIC,CTCP Nông nghiệp sạch Phú Sơn,,Khác,0
3014,PAMC,Công ty TNHH MTV Quản lý nợ và Khai thác Tài sản Ngân Hàng TMCP Đại chúng Việt Nam,,Khác,0
3015,PAMCO,CTCP Quản lý Quỹ Leadvisors,Dịch vụ thương mại và chuyên nghiệp,OTC,0
3016,PAnNhan,CTCP Đầu tư và Phát triển An Nhân,,Khác,0
3017,PAPC,CTCP Pacific Partners,,Khác,0
3018,Payoo,CTCP Dịch vụ Trực tuyến Cộng Đồng Việt,Dịch vụ tài chính,OTC,0
3019,PBK,CTCP Điện lực Dầu khí Bắc Kạn,Tiện ích,OTC,"8,642,300"
3020,PBSV,Công ty TNHH Chứng khoán Ngân hàng Public Việt Nam,Dịch vụ tài chính,OTC,"13,500,000"
3021,PCIC,CTCP Đầu tư Pearl City,,Khác,0
3022,PCMC,CTCP Xây dựng và Quản lý Dự án Số 1,,Khác,0
3023,PCN,CTCP Hóa phẩm Dầu khí DMC - Miền Bắc,Nguyên vật liệu,OTC,"3,924,550"
3024,PDAC,Công ty TNHH Kiểm toán và Tư vấn Phan Dũng,Dịch vụ thương mại và chuyên nghiệp,Khác,0
3025,PDCC,CTCP Đầu tư Địa ốc Phương Đông,,Khác,0
3026,PDGC,CTCP Cao ốc Phương Đông,,Khác,0
3027,PDHC,CTCP Phát triển nhà Phúc Đồng,,Khác,0
3028,PDIC,CTCP Đầu tư Bất động sản Phong Điền,,Khác,0
3029,PDLC,CTCP Địa ốc Phúc Đạt,,Khác,0
3030,PDT,CTCP Thương mại Dầu khí Đồng Tháp,Thương mại hàng không thiết yếu,OTC,"773,526"
3031,PeaceTour,CTCP Du lịch Hòa Bình Việt Nam,,OTC,0
3032,PetroKienGiang,CTCP Xăng dầu Dầu khí Kiên Giang,,OTC,0
3033,PETROMAT,CTCP Vật tư Xăng dầu Petec,,OTC,0
3034,PETROMEKONG,CTCP Vận tải Dầu khí Mê Kông,,OTC,0
3035,PetroTrade,Công ty Thương mại Xăng dầu Lào,,Lào,"235,000,000"
3036,PetroVietnam,Tập đoàn Công nghiệp - Năng lượng Quốc gia Việt Nam,,Khác,0
3037,PFH,CTCP Đầu tư Tài chính Bảo hiểm Dầu khí,,OTC,0
3038,PFI,CTCP Thương mại & Dịch vụ Dầu khí Việt Nam,,OTC,0
3039,PFV,CTCP Đầu tư và Thương mại PFV,Bất động sản,Khác,"60,000,000"
3040,PGCC,CTCP Phát triển Golf Thiên Đường,,Khác,0
3041,PhanPhoiVietnam,CTCP Đầu tư và Phát triển Hệ thống Phân phối Việt Nam,,OTC,0
3042,PhanVu,CTCP Đầu tư Phan vũ,,OTC,"15,000,000"
3043,Pharmacity,CTCP Dược phẩm Pharmacity,,Khác,0
3044,PHDC,Công ty TNHH Điện gió Phước Hữu - Duyên Hải 1,,Khác,0
3045,PHFM,CTCP Quản lý Quỹ Phú Hưng,Dịch vụ thương mại và chuyên nghiệp,OTC,0
3046,PHIC,Công ty TNHH Đầu tư Phúc Hậu,,Khác,0
3047,PhimGiaiPhong,CTCP Phim Giải phóng,,OTC,0
3048,PhimThienNgan,CTCP Phim Thiên Ngân,,OTC,0
3049,PHT,CTCP Sản xuất và Thương mại Phúc Tiến,Nguyên vật liệu,Khác,"21,440,030"
3050,PhucLoc,CTCP Tập đoàn Phúc Lộc,,Khác,0
3051,PhuDat,CTCP Đầu tư và Xây dựng Dầu khí Phú Đạt,,OTC,"43,000,000"
3052,PhuHung,CTCP Bảo hiểm Phú Hưng,Bảo hiểm,OTC,"30,000,000"
3053,PhuHungLife,CTCP Bảo hiểm nhân thọ Phú Hưng,Bảo hiểm,Khác,0
3054,PhuLong,CTCP Địa ốc Phú Long,,OTC,0
3055,PHUMYOIL,CTCP Sản xuất và Chế biến Dầu khí Phú Mỹ,,OTC,0
3056,PhuongNamSF,CTCP Chế biến Thực phẩm Phương Nam,,OTC,0
3057,PhuongTrang,CTCP Du lịch và Vận tải Phương Trang,,OTC,0
3058,PhuQuoc,CTCP Du lịch Phú Quốc,,OTC,0
3059,PhuTung,CTCP Xuất nhập khẩu Máy và Phụ tùng,,OTC,0
3060,PIDC,CTCP Đầu tư Phát triển Phú Châu,,Khác,0
3061,PIDIC,CTCP Đầu tư Phát triển Hạ tầng Phú Quốc,,OTC,0
3062,Pinetree,CTCP Chứng khoán Pinetree,Dịch vụ tài chính,OTC,"61,500,000"
3063,Pisico,CTCP Chế biến Gỗ nội thất Pisico,,OTC,0
3064,PisicoDongAn,CTCP Chế biến gỗ Pisico Đồng An,,OTC,0
3065,PKAC,CTCP Tập đoàn Phượng Hoàng Xanh A&A,,Khác,0
3066,PKIC,Công ty TNHH MTV Quản lý Đầu tư Phúc Khang,,Khác,0
3067,PKR,CTCP Đường sắt Phú Khánh,Vận tải,OTC,"2,000,000"
3068,PKSC,Công ty TNHH Phúc Khang Đông Sài Gòn,,Khác,0
3069,PLIC,Công ty TNHH Năng lượng Phan Lâm,,Khác,0
3070,PLRC,Công ty TNHH Đầu tư Kinh doanh Bất động sản Phước Long,,Khác,0
3071,PLVC,CTCP Phúc Long Vân,,Khác,0
3072,PLWC,CTCP Điện gió Phong Liệu,,Khác,0
3073,PMCC,CTCP Thủy điện Pắc Ma,,Khác,0
3074,PME,CTCP Pymepharco,"Dược phẩm, công nghệ sinh học và khoa học sự sống",OTC,0
3075,PMHC,Công ty TNHH Phát triển Phú Mỹ Hưng,,Khác,0
3076,PMM,CTCP Hàng hải Phú Mỹ,,OTC,"2,396,640"
3077,PNB,Ngân hàng TMCP Phương Nam,Tổ chức tín dụng,Khác,"321,247,998"
3078,PNS,CTCP Chứng khoán Funan,Dịch vụ tài chính,OTC,0
3079,PNTAudit,Công ty TNHH Kiểm toán Quốc tế PNT,Dịch vụ thương mại và chuyên nghiệp,Khác,0
3080,Porycoast,CTCP Tư vấn Thiết kế Cảng - Kỹ thuật biển,,OTC,0
3081,POTRACO,CTCP Vận tải và Dịch vụ Điện lực,,OTC,"4,700,000"
3082,PPAP,Công ty Cảng Phnom Penh,,Campuchia,0
3083,PPG,CTCP Sản xuất - Thương mại - Dịch vụ Phú Phong,Hàng hóa công nghiệp,OTC,"7,342,500"
3084,PPSP,Đặc khu Kinh tế Phnom Penh,,Campuchia,0
3085,PPWSA,Công ty Cấp thoát nước Phnom Penh,,Campuchia,"86,973,162"
3086,PQCC,CTCP In Hospitality,,Khác,0
3087,PQSC,Công ty TNHH Mặt trời Phú Quốc,,Khác,0
3088,Prevoir,Công ty TNHH Bảo hiểm Nhân thọ Mirae Asset Prévoir,Bảo hiểm,Khác,0
3089,Proconco,CTCP Việt Pháp Sản xuất Thức ăn Gia súc PROCONCO,,OTC,0
3090,PROMEXCO,CTCP Sản xuất Bao bì và Hàng xuất khẩu,,OTC,"5,000,000"
3091,PRUBF1,Quỹ đầu tư Cân bằng Prudential,Dịch vụ tài chính,Khác,"50,000,000"
3092,Prudential,Công ty TNHH Bảo hiểm Nhân thọ Prudiential Việt Nam,Bảo hiểm,Khác,0
3093,PSIC,Công ty TNHH MTV Sunrise Power Đăk PSI,,Khác,0
3094,PTF,Công ty Tài chính TNHH MTV Bưu Điện,Tổ chức tín dụng,Khác,0
3095,PTHTKCNThaiNguyen,CTCP Phát Triển Hạ tầng Khu Công nghiệp Thái Nguyên,,OTC,0
3096,PTICC,CTCP Tư vấn Đầu tư và Xây dựng Bưu điện,,OTC,0
3097,PTJC,CTCP Phú Thọ Land,,Khác,0
3098,PTK,CTCP Luyện kim Phú Thịnh,Nguyên vật liệu,OTC,"21,600,000"
3099,PTM,CTCP Sản xuất Thương mại và Dịch vụ Ô tô PTM,Thương mại hàng không thiết yếu,OTC,"4,200,000"
3100,PTN,CTCP Phát triển nhà Khánh Hòa,Bất động sản,OTC,"5,801,924"
3101,PVCI,CTCP Đầu tư Xây lắp Dầu khí Việt Nam,,OTC,0
3102,PVCME,CTCP Thi Công Cơ giới và Lắp máy Dầu khí,,OTC,"50,000,000"
3103,PVcomBank,Ngân hàng TMCP Đại chúng Việt Nam,Tổ chức tín dụng,OTC,0
3104,PVEIC,Tổng Công ty Bảo dưỡng - Sửa chữa Công trình Dầu khí,,OTC,0
3105,PVF,Tổng Công ty Tài chính Cổ phần Dầu khí Việt Nam,Tổ chức tín dụng,Khác,"600,000,000"
3106,PVFCCapital,CTCP Quản lý Quỹ Ngân hàng TMCP Đại chúng Việt Nam,Dịch vụ thương mại và chuyên nghiệp,OTC,0
3107,PVIASSET,CTCP Quản lý Quỹ PVI,Dịch vụ thương mại và chuyên nghiệp,OTC,0
3108,PVID,CTCP Đầu tư và Xây lắp khí,,OTC,0
3109,PVQuangNinh,CTCP Xăng dầu Dầu khí Quảng Ninh,,OTC,0
3110,PVSH,CTCP Vạn Khởi Thành,,OTC,"44,697,200"
3111,PVST,CTCP Du Lịch Dầu khí Sapa,,OTC,"10,000,000"
3112,PVThaiNguyen,CTCP Xăng dầu Dầu khí Thái Nguyên,,OTC,0
3113,PWC,Công ty TNHH Price Waterhouse Coopers Việt Nam,Dịch vụ thương mại và chuyên nghiệp,Khác,0
3114,PXH,CTCP Xây lắp Dầu khí Hà Nội,,OTC,"30,000,000"
3115,PXK,CTCP Đầu tư và Xây lắp Dầu khí Kinh Bắc,,OTC,"15,000,000"
3116,PYU,CTCP Môi trường và Công trình Đô thị Phúc Yên,Dịch vụ thương mại và chuyên nghiệp,OTC,"2,073,985"
3117,QALC,Công ty TNHH Đầu tư Bất động sản Quang Anh,,Khác,0
3118,QBR,CTCP Đường sắt Quảng Bình,Vận tải,OTC,"1,760,500"
3119,QCAudit,Công ty TNHH Kiểm toán Quy Chuẩn,Dịch vụ thương mại và chuyên nghiệp,Khác,0
3120,QLD,CTCP Quản lý và Xây dựng Giao thông Lạng Sơn,Dịch vụ thương mại và chuyên nghiệp,OTC,"1,207,400"
3121,QLT,CTCP Quản lý Bảo trì Đường thủy Nội địa Số 10,Vận tải,OTC,"1,500,000"
3122,QNAASC,Công ty TNHH Dịch vụ Tư vấn Tài chính Kế toán Kiểm toán Quảng Ninh,Dịch vụ thương mại và chuyên nghiệp,Khác,0
3123,QNSC,CTCP Cung ứng Tàu biển Quảng Ninh,,OTC,0
3124,QTIC,CTCP Đầu tư Quang Thuận,,Khác,0
3125,QuangMinh,Công ty TNHH Kiểm toán Quang Minh,Dịch vụ thương mại và chuyên nghiệp,Khác,0
3126,QuangtruongQT,CTCP Thương mại Dịch vụ Quảng trường Quốc tế,,OTC,0
3127,QuanMinh,Công ty TNHH Quan Minh,,Khác,0
3128,QuocViet,Công ty TNHH Kinh doanh Chế biến thủy sản và Xuất nhập khẩu Quốc Việt,,Khác,0
3129,QuyDauTuVN,CTCP Quản lý Quỹ Đầu tư Dragon Capital Việt Nam,Dịch vụ thương mại và chuyên nghiệp,OTC,0
3130,QuyVCBF,Quỹ đầu tư Cân bằng Chiến lược VCBF,Dịch vụ tài chính,OTC,0
3131,QuyVietCat,CTCP Quản lý Quỹ Việt Cát,Dịch vụ thương mại và chuyên nghiệp,OTC,0
3132,QVA,Công ty TNHH Kiểm toán Quảng Việt,Dịch vụ thương mại và chuyên nghiệp,Khác,0
3133,QVCC,CTCP Du lịch Thung lũng Nữ Hoàng,,Khác,0
3134,RauQua1,CTCP Xuất nhập khẩu Rau Quả I,,OTC,"1,980,000"
3135,RECO,CTCP Cơ khí Cao su,,OTC,0
3136,REDC,CTCP Tư vấn Quản lý và Đầu tư Đỏ,,Khác,0
3137,REM,CTCP Tu bổ Di tích Trung ương - Vinaremon,Hàng hóa công nghiệp,OTC,"1,148,600"
3138,REN,CTCP Xây dựng và Đầu tư KDL Sinh Thái,,OTC,"2,818,032"
3139,RES10,CTCP Địa ốc 10,,OTC,0
3140,RESC,CTCP Đầu tư và Phát triển Residence,,Khác,0
3141,RESCO8,CTCP Địa ốc 8,,OTC,0
3142,RESCONHA,CTCP Phát triển và Kinh doanh Nhà,,Khác,0
3143,REVC,CTCP Đầu tư Revital Việt Nam,,Khác,0
3144,RGC,CTCP Đầu tư PV - Inconess,Dịch vụ tiêu dùng,OTC,"89,123,600"
3145,RHC,CTCP Thủy điện Ry Ninh II,Tiện ích,Khác,"5,120,000"
3146,RHGC,CTCP Tập đoàn R&H,,Khác,0
3147,RHN,CTCP Đường sắt Hà Ninh,Hàng hóa công nghiệp,OTC,"1,509,900"
3148,Ricons,CTCP Đầu tư Xây dựng Ricons,,OTC,0
3149,RIGC,CTCP Đầu tư Rivera,,Khác,0
3150,RLC,CTCP Đường bộ Lào Cai,Hàng hóa công nghiệp,OTC,"1,138,689"
3151,RMCC,CTCP Roman E&C,,Khác,0
3152,ROS,CTCP Xây dựng FLC Faros,Hàng hóa công nghiệp,OTC,"567,598,121"
3153,RoyalVN,Công ty Tư vấn Kiểm toán Hoàng Gia Việt Nam,Dịch vụ thương mại và chuyên nghiệp,Khác,0
3154,RTH,CTCP Đường sắt Thanh Hóa,Hàng hóa công nghiệp,OTC,"2,085,900"
3155,RTS,CTCP Thông tin Tín hiệu Đường sắt Đà Nẵng,Vận tải,OTC,"1,083,333"
3156,RUID,CTCP Đầu tư Phát triển Hạ tầng và Đô thị Đường sắt,,OTC,0
3157,RUSCO,CTCP Kho vận và Dịch vụ Hàng hóa Cao su,,OTC,0
3158,S33,CTCP Mía đường 333,"Thực phẩm, đồ uống và thuốc lá",OTC,"8,331,409"
3159,S64,CTCP Sông Đà 6.04,Hàng hóa công nghiệp,Khác,"2,000,000"
3160,S91,CTCP Sông Đà 9.01,Hàng hóa công nghiệp,Khác,"2,940,000"
3161,SAAC,Công ty TNHH Kế toán và Kiểm toán Phương Nam,Dịch vụ thương mại và chuyên nghiệp,Khác,0
3162,SabecoMienDong,CTCP Thương mại Sabeco Miền Đông,,OTC,0
3163,SabecoNTB,CTCP Thương mại Bia Sài Gòn Nam Trung Bộ,,OTC,0
3164,SabecoSongHau,CTCP Thương mại Sabeco Sông Hậu,,OTC,0
3165,SabecoTayNguyen,CTCP Thương mại Bia Sài Gòn Tây Nguyên,,OTC,0
3166,SachBinhDuong,CTCP Sách - Thiết bị Giáo dục Bình Dương,,OTC,"1,000,000"
